INFO 2024-12-22 03:47:49,798 autoreload 13020 123609276316544 Watching for file changes with StatReloader
DEBUG 2024-12-22 03:55:16,337 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/signals.py first seen with mtime 1734748748.1536255
DEBUG 2024-12-22 03:55:16,337 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/checks.py first seen with mtime 1734774901.4829159
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/utils/imports.py first seen with mtime 1734770433.5116742
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/mail/__init__.py first seen with mtime 1734749044.8483007
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/termui.py first seen with mtime 1734770433.34667
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/weakref.py first seen with mtime 1734748747.6725388
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/threads.py first seen with mtime 1734748747.701544
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/heapq.py first seen with mtime 1734748747.5975251
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/ipaddress.py first seen with mtime 1734748747.6025262
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/nodenames.py first seen with mtime 1734770433.6046765
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework_simplejwt/views.py first seen with mtime 1734774946.4996393
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/serialization.py first seen with mtime 1734770433.4876735
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/messages/api.py first seen with mtime 1734749044.732289
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/authentication.py first seen with mtime 1734774901.4829159
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/utils/field_mapping.py first seen with mtime 1734774901.5029154
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/pools.py first seen with mtime 1734770433.507674
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/timezone_field/__init__.py first seen with mtime 1734770523.0169246
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_urls.py first seen with mtime 1734749044.4662619
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/migrations/operations/models.py first seen with mtime 1734749044.8723032
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/subprocess.py first seen with mtime 1734748747.6985433
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/crontab.py first seen with mtime 1734770523.0029242
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/staticfiles/management/commands/runserver.py first seen with mtime 1734749044.8382998
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/contenttypes/admin.py first seen with mtime 1734749044.5592713
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/client.py first seen with mtime 1734749044.859302
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/asyncio.py first seen with mtime 1734749044.9063067
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/random.py first seen with mtime 1734748747.6315312
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/__init__.py first seen with mtime 1734749044.3482497
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/generator.py first seen with mtime 1734748747.7935605
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/videos/admin.py first seen with mtime 1734751006.1580455
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/sslproto.py first seen with mtime 1734748747.696543
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/templatetags/admin_list.py first seen with mtime 1734749044.4652617
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/_weakrefset.py first seen with mtime 1734748747.5595183
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/dateutil/_version.py first seen with mtime 1734770433.4326723
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/schemas/inspectors.py first seen with mtime 1734774901.4919157
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_socket.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748744.0
DEBUG 2024-12-22 03:55:16,338 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/transport.py first seen with mtime 1734770433.4886737
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/tasks.py first seen with mtime 1734748747.7005439
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/auth/validators.py first seen with mtime 1734749044.5112665
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/registry.py first seen with mtime 1734749044.8423002
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/cron_descriptor/Options.py first seen with mtime 1734770522.991924
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/headerregistry.py first seen with mtime 1734748747.7955608
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/serializers.py first seen with mtime 1734774901.4849157
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/inspect.py first seen with mtime 1734749044.909307
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/formatter.py first seen with mtime 1734749044.115226
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/forms/renderers.py first seen with mtime 1734749044.8853047
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/template/backends/__init__.py first seen with mtime 1734749044.899306
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/videos/urls.py first seen with mtime 1734836116.5883486
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/introspection.py first seen with mtime 1734749044.859302
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/migrations/utils.py first seen with mtime 1734749044.871303
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/operations.py first seen with mtime 1734749044.860302
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/apps/__init__.py first seen with mtime 1734749044.2322378
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/loaders/app.py first seen with mtime 1734770433.6036766
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/aggregates.py first seen with mtime 1734749044.8723032
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/objects.py first seen with mtime 1734770433.6046765
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/html/__init__.py first seen with mtime 1734748747.9095814
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/contenttypes/__init__.py first seen with mtime 1734749044.5592713
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/utils.py first seen with mtime 1734749044.116226
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/mixins.py first seen with mtime 1734748747.690542
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/apps/config.py first seen with mtime 1734749044.2322378
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/tzdata/__init__.py first seen with mtime 1734770433.0246618
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/queue.py first seen with mtime 1734748747.629531
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/apps/videos/__init__.py first seen with mtime 1734751006.1580455
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/urls/__init__.py first seen with mtime 1734749044.9043064
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/template/library.py first seen with mtime 1734749044.898306
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/checks/security/sessions.py first seen with mtime 1734749044.8433003
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/html/parser.py first seen with mtime 1734748747.9115818
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/sql/subqueries.py first seen with mtime 1734749044.8823042
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/sessions/apps.py first seen with mtime 1734749044.7812939
DEBUG 2024-12-22 03:55:16,339 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/amqp/spec.py first seen with mtime 1734770433.4886737
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/lookups.py first seen with mtime 1734749044.8753035
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/contextlib.py first seen with mtime 1734748747.5775216
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/staticfiles/views.py first seen with mtime 1734749044.8372996
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/storage/filesystem.py first seen with mtime 1734749044.8463006
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/template/__init__.py first seen with mtime 1734749044.8973057
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/numberformat.py first seen with mtime 1734749044.9113073
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/__init__.py first seen with mtime 1734749044.8723032
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/__init__.py first seen with mtime 1734749044.8433003
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/cache/backends/__init__.py first seen with mtime 1734749044.8403
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/management/color.py first seen with mtime 1734749044.850301
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/ipv6.py first seen with mtime 1734749044.9103072
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/textwrap.py first seen with mtime 1734748747.6585362
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/celery/utils/time.py first seen with mtime 1734770433.6056767
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/middleware/cache.py first seen with mtime 1734749044.8963058
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/re/_parser.py first seen with mtime 1734748748.1056168
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/conf/locale/__init__.py first seen with mtime 1734749044.2342381
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/functions/text.py first seen with mtime 1734749044.880304
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/messages/storage/base.py first seen with mtime 1734749044.733289
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/result.py first seen with mtime 1734748748.1526253
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/postgres/validators.py first seen with mtime 1734749044.7352893
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/mysql/validation.py first seen with mtime 1734749044.8633022
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/metadata.py first seen with mtime 1734774901.4839158
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/__init__.py first seen with mtime 1734749044.115226
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/text.py first seen with mtime 1734749044.9113073
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/views/i18n.py first seen with mtime 1734749044.9133074
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/query.py first seen with mtime 1734749044.8763037
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/keyword.py first seen with mtime 1734748747.6035264
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/sysconfig.py first seen with mtime 1734748747.6545355
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/constants.py first seen with mtime 1734748747.684541
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/utils/deconstruct.py first seen with mtime 1734749044.9083068
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/paginator.py first seen with mtime 1734749044.8393
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/re/_compiler.py first seen with mtime 1734748748.1046166
DEBUG 2024-12-22 03:55:16,340 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/streams.py first seen with mtime 1734748747.6975431
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/templatetags/__init__.py first seen with mtime 1734749044.4652617
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/servers/__init__.py first seen with mtime 1734749044.8573017
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/sessions/__init__.py first seen with mtime 1734749044.7812939
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/backends/base/creation.py first seen with mtime 1734749044.859302
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/forms/formsets.py first seen with mtime 1734749044.8843045
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/fcntl.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748742.0
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/vine/synchronization.py first seen with mtime 1734770433.0136614
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/admin/templatetags/log.py first seen with mtime 1734749044.4662619
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/related_descriptors.py first seen with mtime 1734749044.879304
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/zlib.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748745.0
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/fields/reverse_related.py first seen with mtime 1734749044.879304
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/resource.py first seen with mtime 1734770433.507674
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/Code/test/rediect/redirect/settings.py first seen with mtime 1734839657.8148139
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/forms/__init__.py first seen with mtime 1734749044.8833044
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/header.py first seen with mtime 1734748747.7945607
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/sqlparse/engine/grouping.py first seen with mtime 1734749044.1172261
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/sessions/base_session.py first seen with mtime 1734749044.782294
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/schemas/openapi.py first seen with mtime 1734774901.4919157
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/email/encoders.py first seen with mtime 1734748747.79056
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/kombu/common.py first seen with mtime 1734770433.506674
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/contrib/postgres/search.py first seen with mtime 1734749044.7352893
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/glob.py first seen with mtime 1734748747.5945246
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/operator.py first seen with mtime 1734748747.613528
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/exceptions.py first seen with mtime 1734748747.6875415
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/handlers/asgi.py first seen with mtime 1734749044.8473008
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/core/files/uploadhandler.py first seen with mtime 1734749044.8453004
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/django/db/models/sql/constants.py first seen with mtime 1734749044.8813043
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/views.py first seen with mtime 1734774901.4849157
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework_simplejwt/exceptions.py first seen with mtime 1734774946.4996393
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/lib-dynload/_contextvars.cpython-311-x86_64-linux-gnu.so first seen with mtime 1734748742.0
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/asyncio/locks.py first seen with mtime 1734748747.6895418
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/mimetypes.py first seen with mtime 1734748747.6085272
DEBUG 2024-12-22 03:55:16,341 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/click/parser.py first seen with mtime 1734770433.34567
DEBUG 2024-12-22 03:55:16,342 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/permissions.py first seen with mtime 1734774901.4839158
DEBUG 2024-12-22 03:55:16,342 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/envs/test/lib/python3.11/site-packages/rest_framework/utils/serializer_helpers.py first seen with mtime 1734774901.5029154
DEBUG 2024-12-22 03:55:16,342 autoreload 13121 139082653080448 File /home/lifan/.pyenv/versions/3.11.11/lib/python3.11/unittest/runner.py first seen with mtime 1734748748.1536255
